age;gender;maritalStatus;employmentStatus;employmentSeniorityYears;annualIncome;incomeType;homeOwnership;dependents;creditLimit;isRevolving;interestRate;lti;dti;previousDefaultsCount;target_PD;default
54;Mujer;Casado;Indefinido;10;67354.39;Salario;Alquiler;1;25000.0;Si;0.1555;0.3712;0.1782;1;0.017322;No
35;Hombre;Divorciado;Indefinido;17;14566.4;Salario;Alquiler;2;6000.0;No;0.0;0.4119;0.1977;0;0.005709;No
29;Mujer;Soltero;Indefinido;11;50417.16;Salario;Alquiler;0;25000.0;No;0.0;0.4959;0.238;0;0.000962;No
57;Hombre;Casado;Indefinido;0;43466.74;Salario;Propia_Hipoteca;0;6000.0;No;0.0;0.138;0.0663;0;0.001523;No
49;Mujer;Casado;Indefinido;7;64102.01;Salario;Alquiler;2;25000.0;No;0.0;0.39;0.1872;0;0.004264;No
31;Mujer;Casado;Indefinido;13;37578.19;Salario;Alquiler;3;5500.0;Si;0.1594;0.1464;0.0703;0;0.000674;No
38;Mujer;Divorciado;Funcionario;7;70108.08;Salario;Propia_Hipoteca;2;25000.0;Si;0.1468;0.3566;0.1712;0;0.00071;No
36;Mujer;Casado;Temporal;0;14696.26;Salario;Propia_Hipoteca;1;6000.0;Si;0.151;0.4083;0.196;0;0.127777;No
33;Mujer;Casado;Temporal;0;45348.28;Salario;Alquiler;3;8500.0;No;0.0;0.1874;0.09;0;0.036251;No
35;Mujer;Casado;Indefinido;3;20851.89;Salario;Alquiler;2;3000.0;Si;0.2105;0.1439;0.0691;0;0.018775;No
54;Hombre;Divorciado;Funcionario;16;52291.41;Salario;Propia_Hipoteca;2;25000.0;Si;0.2301;0.4781;0.2295;0;0.000388;No
47;Hombre;Casado;Funcionario;16;29270.17;Salario;Alquiler;2;9500.0;No;0.0;0.3246;0.1558;0;0.000512;No
62;Mujer;Casado;Indefinido;13;52667.34;Salario;Propia_Pagada;0;21000.0;Si;0.1839;0.3987;0.1914;0;9e-05;No
49;Mujer;Casado;Autonomo;10;52448.14;Autonomo;Propia_Hipoteca;1;13000.0;Si;0.1285;0.2479;0.119;0;0.001425;No
64;Mujer;Casado;Indefinido;5;26240.48;Salario;Propia_Hipoteca;0;6000.0;Si;0.1667;0.2287;0.1098;0;0.002611;No
30;Mujer;Soltero;Temporal;8;31353.89;Salario;Propia_Hipoteca;0;5500.0;Si;0.1725;0.1754;0.0842;4;0.974932;Si
64;Mujer;Casado;Funcionario;0;88126.22;Salario;Propia_Pagada;0;25000.0;No;0.0;0.2837;0.1362;0;0.000194;No
29;Mujer;Casado;Desempleado;0;17884.14;Ayudas;Propia_Pagada;0;3500.0;Si;0.1051;0.1957;0.0939;3;0.997687;Si
57;Mujer;Casado;Indefinido;9;34429.11;Salario;Alquiler;0;9000.0;Si;0.2588;0.2614;0.1255;0;0.007159;No
27;Mujer;Divorciado;Desempleado;2;14517.0;Ayudas;Propia_Hipoteca;0;2000.0;No;0.0;0.1378;0.0661;0;0.782129;Si
53;Mujer;Casado;Indefinido;10;43842.27;Salario;Propia_Hipoteca;1;20500.0;Si;0.1047;0.4676;0.2244;0;0.001001;No
26;Mujer;Divorciado;Desempleado;0;14290.77;Ayudas;Alquiler;0;7000.0;Si;0.1833;0.4898;0.2351;0;0.956391;Si
53;Hombre;Viudo;Funcionario;5;41021.29;Salario;Alquiler;2;19000.0;No;0.0;0.4632;0.2223;1;0.007556;No
46;Mujer;Casado;Desempleado;0;22142.1;Ayudas;Propia_Pagada;2;6000.0;Si;0.1692;0.271;0.1301;0;0.578658;Si
48;Hombre;Soltero;Indefinido;7;55681.26;Salario;Propia_Pagada;2;21000.0;No;0.0;0.3771;0.181;0;0.000584;No
47;Mujer;Viudo;Desempleado;2;15968.99;Ayudas;Propia_Hipoteca;1;7500.0;No;0.0;0.4697;0.2254;0;0.696407;Si
56;Mujer;Casado;Funcionario;1;57020.49;Salario;Alquiler;0;25000.0;Si;0.2992;0.4384;0.2105;0;0.021328;No
52;Hombre;Casado;Indefinido;6;14566.4;Salario;Propia_Hipoteca;2;4500.0;No;0.0;0.3089;0.1483;0;0.0086;No
48;Mujer;Casado;Indefinido;18;30712.67;Salario;Propia_Hipoteca;2;11500.0;Si;0.2589;0.3744;0.1797;0;0.002484;No
43;Hombre;Soltero;Indefinido;23;39119.14;Salario;Propia_Hipoteca;1;5500.0;Si;0.2125;0.1406;0.0675;1;0.002979;No
33;Mujer;Soltero;Temporal;0;14566.4;Salario;Alquiler;0;6500.0;No;0.0;0.4462;0.2142;0;0.324726;No
34;Mujer;Casado;Indefinido;16;35842.29;Salario;Alquiler;0;7500.0;Si;0.3027;0.2093;0.1004;0;0.004514;No
52;Hombre;Casado;Indefinido;13;27617.27;Salario;Propia_Hipoteca;1;13000.0;No;0.0;0.4707;0.2259;0;0.001758;No
36;Mujer;Casado;Indefinido;1;25539.48;Salario;Propia_Hipoteca;1;7000.0;Si;0.3467;0.2741;0.1316;0;0.468624;No
38;Hombre;Casado;Indefinido;7;14566.4;Salario;Propia_Hipoteca;2;2000.0;Si;0.3072;0.1373;0.0659;0;0.085054;No
33;Mujer;Soltero;Autonomo;7;101954.59;Autonomo;Propia_Hipoteca;2;25000.0;Si;0.1891;0.2452;0.1177;0;0.001634;No
35;Hombre;Soltero;Temporal;0;25909.07;Salario;Propia_Hipoteca;2;4500.0;Si;0.2235;0.1737;0.0834;0;0.104188;No
31;Mujer;Soltero;Indefinido;8;23518.46;Salario;Propia_Hipoteca;0;9000.0;No;0.0;0.3827;0.1837;0;0.007107;No
43;Hombre;Soltero;Indefinido;8;17496.26;Salario;Alquiler;2;7500.0;No;0.0;0.4287;0.2058;0;0.012908;No
42;Mujer;Casado;Indefinido;4;31543.41;Salario;Propia_Hipoteca;0;11500.0;No;0.0;0.3646;0.175;0;0.002748;No
43;Hombre;Casado;Indefinido;15;20308.65;Salario;Alquiler;1;8500.0;Si;0.2448;0.4185;0.2009;0;0.018863;No
29;Mujer;Soltero;Indefinido;7;20872.25;Salario;Alquiler;0;4500.0;Si;0.1366;0.2156;0.1035;0;0.010441;No
38;Hombre;Soltero;Autonomo;4;75627.66;Autonomo;Alquiler;2;22000.0;Si;0.0983;0.2909;0.1396;0;0.005863;No
57;Mujer;Casado;Indefinido;15;64312.49;Salario;Propia_Hipoteca;0;25000.0;Si;0.1875;0.3887;0.1866;0;0.000484;No
36;Mujer;Divorciado;Indefinido;0;21642.98;Salario;Alquiler;3;4500.0;Si;0.0939;0.2079;0.0998;0;0.025468;No
24;Hombre;Soltero;Funcionario;6;21709.94;Salario;Propia_Hipoteca;0;6500.0;Si;0.0758;0.2994;0.1437;1;0.093836;No
41;Hombre;Casado;Indefinido;10;40293.78;Salario;Alquiler;1;20000.0;Si;0.2064;0.4964;0.2383;0;0.003039;No
48;Mujer;Divorciado;Indefinido;6;48933.23;Salario;Propia_Hipoteca;1;6500.0;Si;0.1454;0.1328;0.0638;1;0.022415;No
39;Mujer;Casado;Temporal;1;31999.71;Salario;Alquiler;2;11500.0;No;0.0;0.3594;0.1725;0;0.059643;No
41;Mujer;Divorciado;Temporal;0;61375.89;Salario;Alquiler;2;25000.0;Si;0.1926;0.4073;0.1955;0;0.088199;No
48;Mujer;Casado;Indefinido;9;37193.93;Salario;Propia_Hipoteca;1;6500.0;Si;0.3899;0.1748;0.0839;0;0.235695;No
20;Hombre;Soltero;Temporal;0;14566.4;Salario;Propia_Pagada;0;1500.0;Si;0.2814;0.103;0.0494;0;0.326237;No
40;Hombre;Casado;Autonomo;14;53727.15;Autonomo;Alquiler;3;12000.0;No;0.0;0.2234;0.1072;0;0.001755;No
41;Hombre;Casado;Temporal;0;62770.2;Salario;Alquiler;2;25000.0;Si;0.3875;0.3983;0.1912;0;0.767534;Si
46;Hombre;Casado;Funcionario;5;126691.38;Salario;Propia_Hipoteca;1;25000.0;Si;0.1732;0.1973;0.0947;0;2.7e-05;No
77;Mujer;Casado;Inactivo;1;12528.02;Pension;Propia_Hipoteca;0;5500.0;Si;0.2151;0.439;0.2107;0;0.0832;No
22;Hombre;Soltero;Temporal;1;16953.78;Salario;Alquiler;0;8000.0;No;0.0;0.4719;0.2265;0;0.268702;No
71;Hombre;Casado;Inactivo;1;20395.23;Pension;Propia_Hipoteca;0;5500.0;Si;0.1735;0.2697;0.1294;0;0.023394;No
18;Mujer;Soltero;Temporal;0;14566.4;Salario;Propia_Pagada;0;4000.0;Si;0.2256;0.2746;0.1318;0;0.381432;No
40;Mujer;Casado;Temporal;0;43921.24;Salario;Propia_Pagada;1;6500.0;Si;0.2766;0.148;0.071;0;0.00801;No
43;Mujer;Soltero;Funcionario;16;74988.05;Salario;Propia_Hipoteca;1;25000.0;No;0.0;0.3334;0.16;0;0.000156;No
67;Mujer;Casado;Inactivo;1;12589.06;Pension;Propia_Hipoteca;0;4000.0;Si;0.2961;0.3177;0.1525;0;0.469445;No
69;Mujer;Casado;Inactivo;0;23166.81;Pension;Propia_Hipoteca;0;10500.0;Si;0.1866;0.4532;0.2176;2;0.927766;Si
42;Mujer;Casado;Autonomo;18;18018.57;Autonomo;Propia_Hipoteca;3;7500.0;No;0.0;0.4162;0.1998;0;0.022143;No
23;Mujer;Soltero;Temporal;0;22259.61;Salario;Propia_Hipoteca;0;10000.0;Si;0.1707;0.4492;0.2156;0;0.260106;No
38;Hombre;Soltero;Indefinido;17;39914.1;Salario;Alquiler;2;9500.0;No;0.0;0.238;0.1142;0;0.0004;No
41;Hombre;Casado;Temporal;0;14566.4;Salario;Alquiler;1;2500.0;No;0.0;0.1716;0.0824;0;0.274157;No
52;Mujer;Casado;Funcionario;4;44549.06;Salario;Propia_Hipoteca;2;18500.0;No;0.0;0.4153;0.1993;0;0.001726;No
68;Hombre;Casado;Indefinido;1;35336.29;Salario;Propia_Pagada;0;4000.0;Si;0.4185;0.1132;0.0543;0;0.1829;No
46;Hombre;Casado;Indefinido;1;35990.67;Salario;Propia_Pagada;1;8500.0;No;0.0;0.2362;0.1134;0;0.000962;No
37;Hombre;Soltero;Indefinido;6;34841.37;Salario;Propia_Pagada;2;6500.0;Si;0.2088;0.1866;0.0895;0;0.000547;No
57;Hombre;Divorciado;Funcionario;17;443768.24;Salario;Alquiler;0;25000.0;Si;0.1567;0.0563;0.027;0;3.5e-05;No
37;Hombre;Soltero;Temporal;0;77655.25;Salario;Propia_Pagada;2;25000.0;No;0.0;0.3219;0.1545;0;0.012143;No
34;Mujer;Soltero;Indefinido;14;33305.68;Salario;Cedida;2;12000.0;Si;0.3081;0.3603;0.1729;0;0.006037;No
48;Hombre;Divorciado;Desempleado;3;19259.73;Ayudas;Alquiler;1;3000.0;Si;0.1532;0.1558;0.0748;0;0.495467;No
35;Hombre;Soltero;Temporal;1;75611.93;Salario;Propia_Pagada;1;25000.0;No;0.0;0.3306;0.1587;0;0.002596;No
27;Hombre;Casado;Autonomo;9;18101.75;Autonomo;Propia_Hipoteca;0;8500.0;Si;0.175;0.4696;0.2254;0;0.024389;No
47;Hombre;Divorciado;Autonomo;27;47633.9;Autonomo;Alquiler;2;22500.0;No;0.0;0.4724;0.2267;0;0.003089;No
24;Hombre;Soltero;Funcionario;0;39766.47;Salario;Alquiler;0;11500.0;Si;0.0746;0.2892;0.1388;0;0.002956;No
63;Hombre;Casado;Funcionario;8;43782.02;Salario;Propia_Hipoteca;0;11500.0;Si;0.1238;0.2627;0.1261;0;0.000646;No
78;Mujer;Casado;Inactivo;0;11450.91;Pension;Alquiler;0;4500.0;Si;0.0862;0.393;0.1886;4;0.998357;Si
47;Hombre;Casado;Indefinido;11;56045.79;Salario;Alquiler;3;18500.0;No;0.0;0.3301;0.1584;0;0.001968;No
60;Hombre;Casado;Indefinido;9;66046.73;Salario;Propia_Hipoteca;0;25000.0;No;0.0;0.3785;0.1817;0;0.000913;No
48;Mujer;Casado;Autonomo;29;41379.9;Autonomo;Propia_Pagada;3;14000.0;Si;0.227;0.3383;0.1624;0;0.000711;No
42;Mujer;Casado;Funcionario;2;31692.71;Salario;Propia_Hipoteca;1;6000.0;Si;0.131;0.1893;0.0909;1;0.002984;No
44;Mujer;Casado;Indefinido;8;34718.77;Salario;Propia_Hipoteca;1;6000.0;No;0.0;0.1728;0.083;0;0.002532;No
52;Hombre;Casado;Indefinido;12;59219.84;Salario;Propia_Hipoteca;1;25000.0;No;0.0;0.4222;0.2026;1;0.006222;No
49;Hombre;Soltero;Funcionario;18;97462.9;Salario;Alquiler;3;25000.0;No;0.0;0.2565;0.1231;0;0.000256;No
55;Mujer;Casado;Autonomo;9;137231.88;Autonomo;Propia_Hipoteca;1;25000.0;No;0.0;0.1822;0.0874;0;0.000734;No
44;Mujer;Viudo;Autonomo;6;56292.02;Autonomo;Propia_Hipoteca;1;20000.0;No;0.0;0.3553;0.1705;0;0.007911;No
38;Hombre;Soltero;Temporal;4;41156.75;Salario;Alquiler;2;9000.0;No;0.0;0.2187;0.105;0;0.010383;No
34;Mujer;Casado;Indefinido;5;79854.56;Salario;Propia_Pagada;2;25000.0;No;0.0;0.3131;0.1503;0;0.000143;No
36;Mujer;Soltero;Funcionario;18;36279.39;Salario;Propia_Hipoteca;1;15000.0;No;0.0;0.4135;0.1985;0;0.000317;No
49;Mujer;Casado;Temporal;0;35061.62;Salario;Alquiler;2;14500.0;Si;0.2187;0.4136;0.1985;0;0.104505;No
46;Hombre;Viudo;Temporal;0;14566.4;Salario;Propia_Hipoteca;1;6000.0;Si;0.1465;0.4119;0.1977;0;0.156702;No
50;Hombre;Casado;Autonomo;22;21561.55;Autonomo;Propia_Hipoteca;2;8500.0;No;0.0;0.3942;0.1892;0;0.009695;No
48;Hombre;Casado;Indefinido;15;37794.75;Salario;Propia_Hipoteca;2;14000.0;Si;0.2146;0.3704;0.1778;0;0.001509;No
24;Mujer;Soltero;Temporal;5;51531.24;Salario;Propia_Hipoteca;0;25000.0;No;0.0;0.4851;0.2329;0;0.028013;No
52;Mujer;Casado;Indefinido;0;37061.51;Salario;Alquiler;0;14000.0;Si;0.2575;0.3778;0.1813;0;0.006308;No
33;Mujer;Soltero;Indefinido;2;31384.0;Salario;Alquiler;2;3500.0;Si;0.0794;0.1115;0.0535;0;0.00249;No
48;Hombre;Casado;Autonomo;3;16926.76;Autonomo;Propia_Hipoteca;2;5500.0;No;0.0;0.3249;0.156;0;0.050405;No
36;Hombre;Casado;Temporal;1;34923.15;Salario;Propia_Pagada;2;16000.0;Si;0.3214;0.4581;0.2199;0;0.10585;No
27;Mujer;Soltero;Desempleado;1;22069.07;Ayudas;Cedida;0;10000.0;Si;0.1762;0.4531;0.2175;0;0.778998;Si
31;Hombre;Soltero;Temporal;0;22684.87;Salario;Propia_Pagada;1;9000.0;Si;0.148;0.3967;0.1904;0;0.127914;No
42;Hombre;Casado;Indefinido;17;18773.35;Salario;Alquiler;1;7500.0;Si;0.3491;0.3995;0.1918;0;0.230635;No
37;Hombre;Casado;Indefinido;19;16054.66;Salario;Propia_Hipoteca;0;7000.0;Si;0.2219;0.436;0.2093;0;0.004345;No
32;Hombre;Casado;Indefinido;5;77728.39;Salario;Alquiler;2;25000.0;No;0.0;0.3216;0.1544;0;0.001806;No
38;Mujer;Soltero;Desempleado;0;16577.71;Ayudas;Alquiler;1;5000.0;Si;0.2292;0.3016;0.1448;0;0.927129;Si
45;Hombre;Soltero;Indefinido;2;19424.12;Salario;Alquiler;1;7000.0;Si;0.0968;0.3604;0.173;0;0.026954;No
43;Mujer;Divorciado;Temporal;0;14566.4;Salario;Alquiler;2;6000.0;Si;0.2938;0.4119;0.1977;0;0.807665;Si
37;Hombre;Casado;Indefinido;3;71313.35;Salario;Propia_Hipoteca;0;25000.0;Si;0.1895;0.3506;0.1683;1;0.021245;No
23;Hombre;Soltero;Temporal;0;24026.05;Salario;Propia_Pagada;0;11000.0;No;0.0;0.4578;0.2198;0;0.114271;No
52;Hombre;Divorciado;Indefinido;5;32719.19;Salario;Propia_Pagada;2;8000.0;Si;0.1449;0.2445;0.1174;0;0.000366;No
18;Mujer;Soltero;Temporal;0;33849.92;Salario;Propia_Pagada;0;4000.0;Si;0.1049;0.1182;0.0567;0;0.01455;No
62;Mujer;Casado;Autonomo;1;49889.06;Autonomo;Alquiler;0;19500.0;No;0.0;0.3909;0.1876;0;0.006667;No
55;Mujer;Soltero;Indefinido;2;47851.78;Salario;Propia_Hipoteca;3;10000.0;No;0.0;0.209;0.1003;0;0.000809;No
54;Mujer;Casado;Indefinido;23;15817.41;Salario;Propia_Pagada;0;4500.0;No;0.0;0.2845;0.1366;0;0.000485;No
51;Hombre;Divorciado;Funcionario;14;65090.84;Salario;Alquiler;2;18500.0;Si;0.0981;0.2842;0.1364;0;0.000141;No
26;Hombre;Soltero;Temporal;0;24664.21;Salario;Alquiler;0;7000.0;No;0.0;0.2838;0.1362;0;0.258199;No
42;Mujer;Casado;Temporal;0;24885.53;Salario;Propia_Hipoteca;0;7500.0;Si;0.1826;0.3014;0.1447;0;0.247093;No
28;Mujer;Soltero;Indefinido;7;63322.86;Salario;Alquiler;0;25000.0;Si;0.3143;0.3948;0.1895;0;0.019929;No
32;Hombre;Soltero;Temporal;14;14566.4;Salario;Propia_Pagada;1;6500.0;No;0.0;0.4462;0.2142;0;0.013845;No
53;Mujer;Casado;Indefinido;2;22932.59;Salario;Alquiler;2;2500.0;Si;0.3137;0.109;0.0523;0;0.070848;No
56;Mujer;Casado;Indefinido;0;95308.3;Salario;Propia_Pagada;0;25000.0;No;0.0;0.2623;0.1259;0;0.002165;No
57;Hombre;Soltero;Funcionario;13;79703.19;Salario;Propia_Hipoteca;0;25000.0;No;0.0;0.3137;0.1506;0;0.000217;No
34;Mujer;Casado;Indefinido;7;32428.78;Salario;Alquiler;1;10500.0;No;0.0;0.3238;0.1554;0;0.007193;No
27;Mujer;Soltero;Autonomo;9;17614.49;Autonomo;Alquiler;0;5500.0;Si;0.129;0.3122;0.1499;0;0.069033;No
45;Hombre;Casado;Indefinido;21;35265.1;Salario;Alquiler;2;9500.0;No;0.0;0.2694;0.1293;0;0.000858;No
46;Hombre;Casado;Indefinido;13;56132.28;Salario;Propia_Pagada;2;25000.0;No;0.0;0.4454;0.2138;0;0.00022;No
73;Mujer;Viudo;Inactivo;2;10178.23;Pension;Alquiler;0;4500.0;No;0.0;0.4421;0.2122;0;0.092816;No
60;Hombre;Divorciado;Indefinido;3;29086.24;Salario;Propia_Pagada;0;3500.0;Si;0.1229;0.1203;0.0578;1;0.002886;No
59;Mujer;Casado;Indefinido;7;21744.38;Salario;Alquiler;0;10000.0;Si;0.3628;0.4599;0.2207;0;0.520939;Si
21;Mujer;Soltero;Temporal;2;48589.01;Salario;Alquiler;0;14000.0;No;0.0;0.2881;0.1383;0;0.088485;No
24;Hombre;Soltero;Desempleado;0;16884.17;Ayudas;Propia_Pagada;0;4500.0;Si;0.2282;0.2665;0.1279;3;0.99961;Si
32;Mujer;Divorciado;Temporal;1;23105.91;Salario;Propia_Hipoteca;0;4500.0;No;0.0;0.1948;0.0935;0;0.149472;No
23;Hombre;Viudo;Desempleado;0;20545.14;Ayudas;Alquiler;0;5500.0;No;0.0;0.2677;0.1285;0;0.943752;Si
24;Mujer;Soltero;Temporal;0;17519.57;Salario;Propia_Hipoteca;0;6000.0;Si;0.2687;0.3425;0.1644;0;0.525722;Si
34;Mujer;Soltero;Indefinido;16;26808.67;Salario;Propia_Hipoteca;0;9000.0;No;0.0;0.3357;0.1611;0;0.002927;No
18;Hombre;Soltero;Temporal;0;29473.85;Salario;Propia_Hipoteca;0;11500.0;Si;0.1672;0.3902;0.1873;0;0.180293;No
44;Mujer;Divorciado;Indefinido;7;14566.4;Salario;Propia_Hipoteca;1;2500.0;Si;0.3573;0.1716;0.0824;1;0.894536;Si
33;Hombre;Soltero;Indefinido;10;22894.4;Salario;Propia_Hipoteca;2;4000.0;No;0.0;0.1747;0.0839;0;0.004886;No
39;Hombre;Casado;Indefinido;8;81641.1;Salario;Cedida;3;25000.0;Si;0.2556;0.3062;0.147;0;0.004487;No
33;Mujer;Soltero;Indefinido;7;40675.68;Salario;Propia_Hipoteca;0;10500.0;Si;0.3311;0.2581;0.1239;0;0.018051;No
47;Hombre;Casado;Indefinido;13;17628.7;Salario;Propia_Hipoteca;1;5000.0;Si;0.132;0.2836;0.1361;0;0.007944;No
36;Hombre;Casado;Indefinido;18;23240.24;Salario;Alquiler;1;6000.0;No;0.0;0.2582;0.1239;2;0.413155;No
55;Mujer;Soltero;Indefinido;0;14566.4;Salario;Alquiler;1;6500.0;No;0.0;0.4462;0.2142;0;0.078775;No
27;Mujer;Casado;Indefinido;6;48648.12;Salario;Propia_Hipoteca;0;19500.0;Si;0.1831;0.4008;0.1924;0;0.002872;No
49;Hombre;Soltero;Indefinido;6;36533.54;Salario;Propia_Hipoteca;2;16000.0;Si;0.1224;0.438;0.2102;1;0.052154;No
28;Hombre;Soltero;Desempleado;0;20345.83;Ayudas;Propia_Hipoteca;0;3500.0;No;0.0;0.172;0.0826;0;0.822003;Si
29;Hombre;Divorciado;Temporal;0;66359.53;Salario;Propia_Pagada;0;22000.0;Si;0.2102;0.3315;0.1591;0;0.010187;No
51;Mujer;Casado;Indefinido;6;34085.84;Salario;Propia_Pagada;1;16000.0;No;0.0;0.4694;0.2253;0;0.001133;No
25;Hombre;Soltero;Temporal;2;38812.54;Salario;Alquiler;0;15000.0;No;0.0;0.3865;0.1855;0;0.014048;No
22;Mujer;Casado;Temporal;2;29247.79;Salario;Alquiler;0;7000.0;No;0.0;0.2393;0.1149;0;0.049475;No
32;Hombre;Casado;Indefinido;2;18215.01;Salario;Alquiler;2;9000.0;Si;0.2327;0.4941;0.2372;0;0.03465;No
45;Hombre;Casado;Temporal;3;15767.58;Salario;Propia_Hipoteca;1;6000.0;No;0.0;0.3805;0.1827;0;0.100575;No
42;Mujer;Soltero;Funcionario;23;14566.4;Salario;Alquiler;1;2000.0;Si;0.0946;0.1373;0.0659;0;0.000556;No
27;Mujer;Casado;Temporal;1;32761.53;Salario;Alquiler;0;10500.0;Si;0.3101;0.3205;0.1538;0;0.138299;No
20;Mujer;Casado;Funcionario;2;16951.07;Salario;Propia_Pagada;0;2000.0;Si;0.2497;0.118;0.0566;0;0.006314;No
59;Mujer;Soltero;Indefinido;5;30959.16;Salario;Propia_Hipoteca;0;3500.0;Si;0.2428;0.1131;0.0543;0;0.004622;No
37;Hombre;Divorciado;Funcionario;5;18875.47;Salario;Propia_Hipoteca;1;8500.0;No;0.0;0.4503;0.2162;0;0.005901;No
33;Mujer;Soltero;Autonomo;2;51219.73;Autonomo;Propia_Hipoteca;2;10500.0;Si;0.2601;0.205;0.0984;0;0.003795;No
40;Hombre;Soltero;Temporal;4;28784.05;Salario;Propia_Hipoteca;0;9000.0;No;0.0;0.3127;0.1501;0;0.034169;No
29;Mujer;Casado;Temporal;1;14566.4;Salario;Alquiler;0;6000.0;Si;0.2074;0.4119;0.1977;0;0.241711;No
54;Mujer;Casado;Indefinido;22;25460.71;Salario;Propia_Hipoteca;0;9500.0;No;0.0;0.3731;0.1791;0;0.002634;No
39;Mujer;Divorciado;Temporal;0;16056.91;Salario;Alquiler;3;6000.0;No;0.0;0.3737;0.1794;0;0.283373;No
48;Hombre;Soltero;Indefinido;0;51085.08;Salario;Propia_Hipoteca;2;25000.0;No;0.0;0.4894;0.2349;0;0.012787;No
59;Mujer;Casado;Indefinido;6;14566.4;Salario;Alquiler;0;4500.0;No;0.0;0.3089;0.1483;0;0.01373;No
47;Hombre;Casado;Indefinido;18;19326.66;Salario;Propia_Hipoteca;2;5500.0;Si;0.1671;0.2846;0.1366;0;0.005874;No
41;Mujer;Soltero;Indefinido;5;16791.58;Salario;Alquiler;1;5500.0;Si;0.2326;0.3275;0.1572;0;0.080581;No
66;Mujer;Casado;Inactivo;1;12164.52;Pension;Propia_Pagada;0;2500.0;Si;0.279;0.2055;0.0986;4;0.998756;Si
21;Mujer;Soltero;Indefinido;1;19555.45;Salario;Propia_Hipoteca;0;5000.0;Si;0.2412;0.2557;0.1227;0;0.115002;No
47;Hombre;Casado;Indefinido;9;14566.4;Salario;Propia_Hipoteca;2;4500.0;No;0.0;0.3089;0.1483;0;0.011158;No
47;Hombre;Casado;Desempleado;0;17682.42;Ayudas;Propia_Hipoteca;3;8500.0;Si;0.1326;0.4807;0.2307;0;0.950858;Si
39;Mujer;Casado;Indefinido;19;21689.67;Salario;Propia_Hipoteca;1;10000.0;Si;0.1428;0.461;0.2213;0;0.002603;No
38;Mujer;Casado;Indefinido;11;38750.88;Salario;Alquiler;2;10000.0;No;0.0;0.2581;0.1239;0;0.000806;No
36;Hombre;Divorciado;Temporal;1;26944.09;Salario;Alquiler;0;6500.0;Si;0.21;0.2412;0.1158;0;0.055598;No
57;Mujer;Divorciado;Indefinido;1;29698.69;Salario;Propia_Pagada;0;13000.0;No;0.0;0.4377;0.2101;0;0.001089;No
33;Hombre;Casado;Temporal;1;46465.59;Salario;Propia_Hipoteca;0;15500.0;Si;0.2583;0.3336;0.1601;0;0.014865;No
51;Mujer;Viudo;Indefinido;6;19137.26;Salario;Propia_Pagada;0;4500.0;No;0.0;0.2351;0.1129;0;0.001827;No
46;Mujer;Casado;Autonomo;4;17109.06;Autonomo;Propia_Hipoteca;1;7500.0;Si;0.1977;0.4384;0.2104;1;0.413986;No
35;Hombre;Soltero;Indefinido;9;30307.92;Salario;Alquiler;1;14500.0;No;0.0;0.4784;0.2296;0;0.001881;No
44;Mujer;Divorciado;Funcionario;3;18666.29;Salario;Propia_Hipoteca;1;8000.0;Si;0.2412;0.4286;0.2057;0;0.004023;No
41;Hombre;Soltero;Autonomo;23;39816.32;Autonomo;Propia_Hipoteca;1;11000.0;Si;0.2177;0.2763;0.1326;1;0.019767;No
32;Mujer;Casado;Desempleado;0;18582.44;Ayudas;Propia_Hipoteca;0;6500.0;Si;0.1516;0.3498;0.1679;0;0.908468;Si
45;Hombre;Divorciado;Indefinido;8;29854.63;Salario;Propia_Hipoteca;3;6000.0;No;0.0;0.201;0.0965;2;0.211321;No
35;Hombre;Casado;Temporal;2;22693.18;Salario;Alquiler;2;3000.0;Si;0.1259;0.1322;0.0635;0;0.040591;No
31;Hombre;Casado;Autonomo;10;23384.5;Autonomo;Propia_Hipoteca;2;2500.0;No;0.0;0.1069;0.0513;0;0.067215;No
39;Mujer;Casado;Desempleado;0;19040.98;Ayudas;Alquiler;2;2000.0;Si;0.0862;0.105;0.0504;2;0.999109;Si
29;Mujer;Divorciado;Temporal;2;14566.4;Salario;Alquiler;0;5500.0;No;0.0;0.3776;0.1812;0;0.113291;No
58;Hombre;Divorciado;Inactivo;0;9141.78;Pension;Propia_Hipoteca;0;4500.0;Si;0.0985;0.4922;0.2363;2;0.970493;Si
54;Hombre;Divorciado;Indefinido;17;43611.94;Salario;Propia_Pagada;2;8000.0;Si;0.2778;0.1834;0.088;0;0.000568;No
57;Mujer;Casado;Indefinido;9;15545.19;Salario;Propia_Pagada;0;3500.0;Si;0.1213;0.2252;0.1081;0;0.001255;No
41;Mujer;Viudo;Indefinido;1;28131.53;Salario;Cedida;3;9000.0;Si;0.1594;0.3199;0.1536;0;0.00713;No
39;Hombre;Casado;Indefinido;0;20958.07;Salario;Propia_Pagada;3;5500.0;No;0.0;0.2624;0.126;0;0.011995;No
46;Hombre;Soltero;Indefinido;0;22827.96;Salario;Propia_Hipoteca;1;5500.0;Si;0.0889;0.2409;0.1156;1;0.183304;No
37;Mujer;Divorciado;Autonomo;9;21247.03;Autonomo;Cedida;3;8500.0;Si;0.1578;0.4001;0.192;0;0.092712;No
43;Mujer;Soltero;Temporal;1;33737.91;Salario;Propia_Hipoteca;1;8000.0;No;0.0;0.2371;0.1138;0;0.007312;No
